indice|level|info|code
1320|Igual GT|Recomienda LLM2 otitis media aguda supurativa simil 70 AP: H71|232251007
1321|AP|otitis izquierdo|H70
1321||Codigo ciap mas apropiado | H01
1321|Differ GT|Recomienda LLM otalgia izquierda simil 74 AP: H01|1010233001
1321||Codigo ciap mas apropiado | R78
1321||Codigo ciap mas apropiado | N70
1321||Codigo ciap mas apropiado | L87
1321||Codigo ciap mas apropiado | S76
1321||Codigo ciap mas apropiado | L70
1321||Codigo ciap mas apropiado | R74
1321||Codigo ciap mas apropiado | D88
1321||Codigo ciap mas apropiado | R75
1321||Codigo ciap mas apropiado | U70
1321||Codigo ciap mas apropiado | K70
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: R78|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: N70|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: L87|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: S76|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: L70|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: R74|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: D88|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: R75|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: U70|51211002
1321|Differ GT|Recomienda LLM2  otalgia izquierda simil 74 AP: K70|51211002
1322|AP|otitis|H86
1322||Codigo ciap mas apropiado | H71
1322||Codigo ciap mas apropiado | H70
1322||Codigo ciap mas apropiado | H82
1322||Codigo ciap mas apropiado | H99
1322||Codigo ciap mas apropiado | H29
1322||Codigo ciap mas apropiado | H02
1322||Codigo ciap mas apropiado | H13
1322|Differ GT|Recomienda LLM otitis simil 100 AP: H71|43275000
1322|Igual GT|Recomienda LLM otitis simil 100 AP: H70|43275000
1322|Differ GT|Recomienda LLM otitis simil 100 AP: H82|43275000
1322|Differ GT|Recomienda LLM otitis simil 100 AP: H99|43275000
1322|Differ GT|Recomienda LLM otitis simil 100 AP: H29|43275000
1322|Differ GT|Recomienda LLM otitis simil 100 AP: H02|43275000
1322|Differ GT|Recomienda LLM otitis simil 100 AP: H13|43275000
1322||Codigo ciap mas apropiado | R75
1322||Codigo ciap mas apropiado | N71
1322||Codigo ciap mas apropiado | F72
1322||Codigo ciap mas apropiado | F73
1322||Codigo ciap mas apropiado | F73
1322||Codigo ciap mas apropiado | F73
1322||Codigo ciap mas apropiado | F72
1322||Codigo ciap mas apropiado | D83
1322||Codigo ciap mas apropiado | D83
1322||Codigo ciap mas apropiado | L07
1322||Codigo ciap mas apropiado | L70
1322||Codigo ciap mas apropiado | L94
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: R75|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: N71|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: F72|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: F73|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: F73|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: F73|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: F72|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: D83|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: D83|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: L07|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: L70|34997001
1322|Differ GT|Recomienda LLM2  otitis simil 89 AP: L94|34997001
1323|AP|otitis media aguda derecho|H71
1323|fallo|No tenemos ciap|35183001 
1324|AP|otitis media aguda supurada derecho|H71
1324|correcto|correcto AP H71 llm 194281003 |
1325|AP|otitis media aguda izquierdo|H71
1325|correcto|correcto AP H71 llm 3110003 |
1326|AP|otitis media aguda|H71
1326|correcto|correcto AP H71 llm 3110003 |
1327|AP|otitis media aguda ambos as|H71
1327|correcto|correcto AP H71 llm 3110003 |
1328|AP|otitis media aguda supurada izquierdo|H71
1328|correcto|correcto AP H71 llm 194281003 |
1329|AP|adenitis faringitis mononucelosis|B70
1329||Codigo ciap mas apropiado | R72
1329||Codigo ciap mas apropiado | R74
1329||Codigo ciap mas apropiado | A78
1329||Codigo ciap mas apropiado | Y70
1329||Codigo ciap mas apropiado | X70
1329||Codigo ciap mas apropiado | A78
1329|Differ GT|Recomienda LLM faringitis - angina de Vincent simil 63 AP: R72|186963008
1329|Igual GT|Recomienda LLM faringitis - angina de Vincent simil 63 AP: R74|186963008
1329|Differ GT|Recomienda LLM faringitis - angina de Vincent simil 63 AP: A78|186963008
1329|Differ GT|Recomienda LLM faringitis - angina de Vincent simil 63 AP: Y70|186963008
1329|Differ GT|Recomienda LLM faringitis - angina de Vincent simil 63 AP: X70|186963008
1329|Differ GT|Recomienda LLM faringitis - angina de Vincent simil 63 AP: A78|186963008
1329||Codigo ciap mas apropiado | F70
1329||Codigo ciap mas apropiado | R74
1329||Codigo ciap mas apropiado | R74
1329||Codigo ciap mas apropiado | R74
1329||Codigo ciap mas apropiado | R72
1329||Codigo ciap mas apropiado | R74
1329||Codigo ciap mas apropiado | R80
1329||Codigo ciap mas apropiado | A77
1329|Differ GT|Recomienda LLM2  faringitis - angina de Vincent simil 61 AP: F70|1532007
1329|Igual GT|Recomienda LLM2 faringitis - angina de Vincent simil 61 AP: R74|1532007
1329|Igual GT|Recomienda LLM2 faringitis - angina de Vincent simil 61 AP: R74|1532007
1329|Igual GT|Recomienda LLM2 faringitis - angina de Vincent simil 61 AP: R74|1532007
1329|Differ GT|Recomienda LLM2  faringitis - angina de Vincent simil 61 AP: R72|1532007
1329|Igual GT|Recomienda LLM2 faringitis - angina de Vincent simil 61 AP: R74|1532007
1329|Differ GT|Recomienda LLM2  faringitis - angina de Vincent simil 61 AP: R80|1532007
1329|Differ GT|Recomienda LLM2  faringitis - angina de Vincent simil 61 AP: A77|1532007
1330|AP|faringitis aguda ganglios izdos|R74
1330|correcto|correcto AP R74 llm 363746003 |
1331|AP|faringitis aguda strep pyogenes|R74
1331|correcto|correcto AP R74 llm 195658003 |
1332|AP|otitis media aguda perforada derecho|H71
1332|fallo|No tenemos ciap|35183001 
1333|AP|otitis cae ambos as|H70
1333||Codigo ciap mas apropiado | H71
1333|Igual GT|Recomienda LLM mastoiditis aguda simil 64 AP: H71|386034005
1333|fallo|No tenemos ciap|35183001 
1334|AP|traqueitis aguda otitis media|R77
1334||Codigo ciap mas apropiado | H71
1334|Igual GT|Recomienda LLM otitis media aguda simil 85 AP: H71|3110003
1334|fallo|No tenemos ciap|35183001 
1335|AP|bartholinitis|X99
1335||Codigo ciap mas apropiado | X84
1335|Differ GT|Recomienda LLM inflamación de la vulva simil 74 AP: X84|289479001
1335||Codigo ciap mas apropiado | X84
1335|Differ GT|Recomienda LLM2  inflamación de la vulva simil 74 AP: X84|63144007
1336|AP|sindrome gripal otitis externa|R80
1336||Codigo ciap mas apropiado | H70
1336|Igual GT|Recomienda LLM otitis externa crónica de etiología viral simil 68 AP: H70|232226006
1336||Codigo ciap mas apropiado | H99
1336||Codigo ciap mas apropiado | H29
1336||Codigo ciap mas apropiado | H02
1336||Codigo ciap mas apropiado | H13
1336|Differ GT|Recomienda LLM2  otitis externa crónica de etiología viral simil 67 AP: H99|129127001
1336|Differ GT|Recomienda LLM2  otitis externa crónica de etiología viral simil 67 AP: H29|129127001
1336|Differ GT|Recomienda LLM2  otitis externa crónica de etiología viral simil 67 AP: H02|129127001
1336|Differ GT|Recomienda LLM2  otitis externa crónica de etiología viral simil 67 AP: H13|129127001
1337|AP|otitis repetici n|H71
1337|correcto|correcto AP H71 llm 232251007 |
1338|AP|otitis media aguda izquierdo faringitis|H71
1338|correcto|correcto AP H71 llm 3110003 |
1339|AP|otitis externa micotica izquierdo|H70
1339|correcto|correcto AP H70 llm 79150005 |
1340|AP|otitis externa izquierdo amigdalitis|H70
1340|correcto|correcto AP H70 llm 773955003 |
1341|AP|faringitis aguda conjuntivitis|R74
1341|correcto|correcto AP R74 llm 363746003 |
1342|AP|faringitis aguda otitis dcha|R74
1342||Codigo ciap mas apropiado | R77
1342|Differ GT|Recomienda LLM laringitis aguda simil 74 AP: R77|6655004
1342||Codigo ciap mas apropiado | H71
1342|Igual GT|Recomienda LLM2 laringitis aguda simil 74 AP: H71|3110003
1343|AP|otitis media aguda perforada izquierdo|H71
1343|fallo|No tenemos ciap|35183001 
1344|AP|trastorno ansiedad|R74
1344||Codigo ciap mas apropiado | P74
1344|Igual GT|Recomienda LLM trastorno de ansiedad simil 85 AP: P74|197480006
1344||Codigo ciap mas apropiado | P74
1344||Codigo ciap mas apropiado | P01
1344||Codigo ciap mas apropiado | A17
1344||Codigo ciap mas apropiado | A16
1344||Codigo ciap mas apropiado | P04
1344|Igual GT|Recomienda LLM2 trastorno de ansiedad simil 72 AP: P74|48694002
1344|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: P01|48694002
1344|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: A17|48694002
1344|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: A16|48694002
1344|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: P04|48694002
1345|AP|otitis media aguda perforada ambos as|H71
1345|correcto|correcto AP H71 llm 3110003 |
1346|AP|otitis externa micotica ambos as|H70
1346|correcto|correcto AP H70 llm 79150005 |
1347|AP|otitis externa forunculo izquierdo|H70
1347|correcto|correcto AP H70 llm 53295002 |
1348|AP|otitis externa bacteriana difusa izquierdo|H70
1348|correcto|correcto AP H70 llm 232225005 |
1349|AP|faringitis|R85
1349||Codigo ciap mas apropiado | R83
1349||Codigo ciap mas apropiado | R74
1349|Differ GT|Recomienda LLM faringitis simil 100 AP: R83|405737000
1349|Igual GT|Recomienda LLM faringitis simil 100 AP: R74|405737000
1349||Codigo ciap mas apropiado | R74
1349|Igual GT|Recomienda LLM2 faringitis simil 89 AP: R74|363746003
1350|AP|otitis media cronica supurativa izquierdo|H74
1350|correcto|correcto AP H74 llm 38394007 |
1351|AP|otitis media supurada od otomicosis|H70
1351||Codigo ciap mas apropiado | H74
1351|Differ GT|Recomienda LLM otitis media supurativa simil 83 AP: H74|39288006
1351||Codigo ciap mas apropiado | H74
1351|Differ GT|Recomienda LLM2  otitis media supurativa simil 72 AP: H74|38394007
1352|AP|faringitis aguda estre imiento|R74
1352|correcto|correcto AP R74 llm 363746003 |
1353|AP|faringitis aguda otalgia|R74
1353||Codigo ciap mas apropiado | H01
1353|Igual GT|Recomienda LLM otalgia de oído izquierdo simil 71 AP: H01|1010233001
1353|correcto|correcto AP R74 llm 51211002 |
1354|AP|trastorno ansiedad|R74
1354||Codigo ciap mas apropiado | P74
1354|Igual GT|Recomienda LLM trastorno de ansiedad simil 85 AP: P74|197480006
1354||Codigo ciap mas apropiado | P74
1354||Codigo ciap mas apropiado | P01
1354||Codigo ciap mas apropiado | A17
1354||Codigo ciap mas apropiado | A16
1354||Codigo ciap mas apropiado | P04
1354|Igual GT|Recomienda LLM2 trastorno de ansiedad simil 72 AP: P74|48694002
1354|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: P01|48694002
1354|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: A17|48694002
1354|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: A16|48694002
1354|Differ GT|Recomienda LLM2  trastorno de ansiedad simil 72 AP: P04|48694002
1355|AP|otitis media aguda izquierdo parotiditis dcha|H71
1355|fallo|No tenemos ciap|35183001 
1356|AP|faringitis aguda infeccion u pie|R74
1356|correcto|correcto AP R74 llm 363746003 |
1357|AP|otitis media aguda izquierdo|H71
1357|correcto|correcto AP H71 llm 3110003 |
1358|AP|faringitis coxakie|B72
1358||Codigo ciap mas apropiado | R83
1358|Igual GT|Recomienda LLM faringitis crónica simil 82 AP: R83|140004
1358||Codigo ciap mas apropiado | R83
1358||Codigo ciap mas apropiado | R74
1358|Igual GT|Recomienda LLM2 faringitis crónica simil 76 AP: R83|405737000
1358|Differ GT|Recomienda LLM2  faringitis crónica simil 76 AP: R74|405737000
1359|AP|otitis media serosa derecho|H72
1359||Codigo ciap mas apropiado | H74
1359|Differ GT|Recomienda LLM otitis media crónica serosa simil 78 AP: H74|81564005
1359||Codigo ciap mas apropiado | H74
1359|Differ GT|Recomienda LLM2  otitis media crónica serosa simil 76 AP: H74|81564005
1360|AP|otitis media serosa izquierdo|H72
1360||Codigo ciap mas apropiado | H74
1360|Differ GT|Recomienda LLM otitis media crónica serosa simil 85 AP: H74|81564005
1360||Codigo ciap mas apropiado | H74
1360|Differ GT|Recomienda LLM2  otitis media crónica serosa simil 84 AP: H74|81564005
1361|AP|otitis media serosa ambos as|H72
1361||Codigo ciap mas apropiado | H74
1361|Differ GT|Recomienda LLM otitis media serosa crónica simple simil 79 AP: H74|81564005
1361||Codigo ciap mas apropiado | H05
1361|Differ GT|Recomienda LLM2  otitis media serosa crónica simple simil 77 AP: H05|232256002
1362|AP|catarro otitis|R74
1362|correcto|correcto AP R74 llm 51211002 |
1363|AP|otitis externa bacteriana difusa ambos as|H70
1363|correcto|correcto AP H70 llm 232225005 |
1364|AP|tos productiva otitis serosa|R05
1364||Codigo ciap mas apropiado | H74
1364|Differ GT|Recomienda LLM otitis media crónica serosa simil 66 AP: H74|81564005
1364||Codigo ciap mas apropiado | H74
1364|Differ GT|Recomienda LLM2  otitis media crónica serosa simil 59 AP: H74|81564005
1365|AP|otitis externa virica derecho|H70
1365|correcto|correcto AP H70 llm 232226006 |
1366|AP|otitis externa bacteriana circunscrita ambos as|H70
1366|correcto|correcto AP H70 llm 232225005 |
1367|AP|catarro otitis media aguda izquierdo|H71
1367|correcto|correcto AP H71 llm 3110003 |
1368|AP|otitis media aguda supurada ambos as|H71
1368|correcto|correcto AP H71 llm 194281003 |
1369|AP|otitis externa bacteriana difusa derecho|H70
1369|correcto|correcto AP H70 llm 232225005 |
1370|AP|otitis externa eccematosa ambos as|H70
1370|correcto|correcto AP H70 llm 54272002 |
1371|AP|otitis medio drch|H71
1371||Codigo ciap mas apropiado | H72
1371|Differ GT|Recomienda LLM otitis media no supurada simil 67 AP: H72|275481002
1371|correcto|correcto AP H71 llm 43275000 |
1372|AP|ototubaritis aguda|H73
1372||Codigo ciap mas apropiado | R78
1372||Codigo ciap mas apropiado | N70
1372||Codigo ciap mas apropiado | L87
1372||Codigo ciap mas apropiado | S76
1372||Codigo ciap mas apropiado | L70
1372||Codigo ciap mas apropiado | R74
1372||Codigo ciap mas apropiado | D88
1372||Codigo ciap mas apropiado | R75
1372||Codigo ciap mas apropiado | U70
1372||Codigo ciap mas apropiado | K70
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: R78|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: N70|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: L87|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: S76|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: L70|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: R74|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: D88|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: R75|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: U70|51211002
1372|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: K70|51211002
1372||Codigo ciap mas apropiado | H71
1372|Differ GT|Recomienda LLM2  petrositis aguda simil 85 AP: H71|3110003
1373|AP|ototubaritis aguda|H73
1373||Codigo ciap mas apropiado | R78
1373||Codigo ciap mas apropiado | N70
1373||Codigo ciap mas apropiado | L87
1373||Codigo ciap mas apropiado | S76
1373||Codigo ciap mas apropiado | L70
1373||Codigo ciap mas apropiado | R74
1373||Codigo ciap mas apropiado | D88
1373||Codigo ciap mas apropiado | R75
1373||Codigo ciap mas apropiado | U70
1373||Codigo ciap mas apropiado | K70
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: R78|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: N70|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: L87|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: S76|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: L70|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: R74|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: D88|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: R75|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: U70|51211002
1373|Differ GT|Recomienda LLM petrositis aguda simil 88 AP: K70|51211002
1373||Codigo ciap mas apropiado | H71
1373|Differ GT|Recomienda LLM2  petrositis aguda simil 85 AP: H71|3110003
1374|AP|ototubaritis cronica|H73
1374||Codigo ciap mas apropiado | N99
1374||Codigo ciap mas apropiado | R83
1374||Codigo ciap mas apropiado | R83
1374||Codigo ciap mas apropiado | R91
1374||Codigo ciap mas apropiado | B71
1374|Differ GT|Recomienda LLM petrositis crónica simil 86 AP: N99|28593007
1374|Differ GT|Recomienda LLM petrositis crónica simil 86 AP: R83|28593007
1374|Differ GT|Recomienda LLM petrositis crónica simil 86 AP: R83|28593007
1374|Differ GT|Recomienda LLM petrositis crónica simil 86 AP: R91|28593007
1374|Differ GT|Recomienda LLM petrositis crónica simil 86 AP: B71|28593007
1374||Codigo ciap mas apropiado | H74
1374|Differ GT|Recomienda LLM2  petrositis crónica simil 85 AP: H74|21186006
1375|AP|tubaritis aguda trompa eustaquio|H73
1375|correcto|correcto AP H73 llm 270491006 |
1376|AP|tubaritis aguda trompa eustaquio dcha|H73
1376|correcto|correcto AP H73 llm 270491006 |
1377|AP|torticolis adenitis|L01
1377||Codigo ciap mas apropiado | B70
1377||Codigo ciap mas apropiado | A70
1377|Igual GT|Recomienda LLM adenitis tuberculosa simil 66 AP: B70|10893003
1377|Differ GT|Recomienda LLM adenitis tuberculosa simil 66 AP: A70|10893003
1377||Codigo ciap mas apropiado | X99
1377|Differ GT|Recomienda LLM2  adenitis tuberculosa simil 55 AP: X99|76376003
1378|AP|balanitis fimosis|Y75
1378|fallo|No tenemos ciap|1335005 
1379|AP|faringitis cronica|R83
1379|correcto|correcto AP R83 llm 140004 |
1380|AP|otalgia derecho otitis serosa od|H01
1380|correcto|correcto AP H01 llm 1010234007 |
1381|AP|ira ototubaritis s t dcha|R74
1381||Codigo ciap mas apropiado | H71
1381|Differ GT|Recomienda LLM mastoiditis aguda simil 57 AP: H71|386034005
1381||Codigo ciap mas apropiado | A70
1381|Differ GT|Recomienda LLM2  mastoiditis aguda simil 56 AP: A70|186269001
1382|AP|obstruccion nasal ototubaritis cronica|R07
1382|fallo|No tenemos ciap|59967003 
1383|AP|ira bronquitis|R74
1383||Codigo ciap mas apropiado | R78
1383|Igual GT|Recomienda LLM bronquitis simil 80 AP: R78|32398004
1383||Codigo ciap mas apropiado | R78
1383|Igual GT|Recomienda LLM2 bronquitis simil 77 AP: R78|4120002
1384|AP|faringitis seca cronica|R74
1384||Codigo ciap mas apropiado | R83
1384|Igual GT|Recomienda LLM faringitis crónica simil 94 AP: R83|140004
1384|correcto|correcto AP R74 llm 363746003 |
1385|AP|tubaritis aguda trompa eustaquio tapones|H73
1385|correcto|correcto AP H73 llm 270491006 |
1386|AP|disfagia hernia hiato pangastritis bulboduodenitis|D21
1386||Codigo ciap mas apropiado | D87
1386||Codigo ciap mas apropiado | U71
1386||Codigo ciap mas apropiado | S89
1386||Codigo ciap mas apropiado | L99
1386||Codigo ciap mas apropiado | L19
1386|Igual GT|Recomienda LLM gastritis atrófica crónica simil 63 AP: D87|84568007
1386|Differ GT|Recomienda LLM gastritis atrófica crónica simil 63 AP: U71|84568007
